iter	RMSE
306	0.04853763131
307	0.04852758257
308	0.04851526201
309	0.04849992493
310	0.04848421932
311	0.04847190451
312	0.04846390011
313	0.04844662354
314	0.04843940796
315	0.04842424547
316	0.04841209346
317	0.04840649115
318	0.04839672705
319	0.04838108955
320	0.04837677599
321	0.04836184956
322	0.04835538155
323	0.04834092948
324	0.04832292506
325	0.04831048492
326	0.04829341501
327	0.04826993175
328	0.0482563893
329	0.04824305959
330	0.04823959029
331	0.04822694196
332	0.0482165553
333	0.04820943762
334	0.04819281885
335	0.04817907013
336	0.0481720749
337	0.04815988813
338	0.04813707996
339	0.04811861814
340	0.04809605107
341	0.0480832265
342	0.04807197573
343	0.04805304533
344	0.04803565528
345	0.0480219124
346	0.04801569243
347	0.04800547507
348	0.04799694793
349	0.04798651057
350	0.04797447815
351	0.04795944539
352	0.04794858939
353	0.04793721766
354	0.04792202165
355	0.04791117186
356	0.04789318167
357	0.04788162409
358	0.04787233764
359	0.04785894458
360	0.04784681598
361	0.04783504092
362	0.04782871002
363	0.04781482135
364	0.04780382101
365	0.04779277283
366	0.04777916692
367	0.04777201124
368	0.04775814647
369	0.04774858013
370	0.04773413375
371	0.04772513422
372	0.04770541208
373	0.04769197958
374	0.0476795172
375	0.04767022844
376	0.04765704116
377	0.04764468064
378	0.04764051517
379	0.04762655885
380	0.0476177489
381	0.04760340315
382	0.04759341966
383	0.04757590293
384	0.04756501198
385	0.04754829432
386	0.04754709735
387	0.04753438065
388	0.0475266348
389	0.04751191986
390	0.04750241964
391	0.04748991763
392	0.04747904968
393	0.04746594882
394	0.04745207857
395	0.04744608603
396	0.04743806773
397	0.04742140967
398	0.04741272784
399	0.04740474302
400	0.04739791623
401	0.04738331119
402	0.04737402396
403	0.04736890994
404	0.04735771602
405	0.04734481192
406	0.04733660361
407	0.04732259029
408	0.04730928268
409	0.04729780855
410	0.04728839133
411	0.04727720435
412	0.04726207379
413	0.04725959235
414	0.04724496034
415	0.04723405011
416	0.04722650815
417	0.04722053385
418	0.04721113566
419	0.04719451263
420	0.04718286144
421	0.0471734738
422	0.04716123596
423	0.04714918981
424	0.04714419974
425	0.04713548917
426	0.04712418064
427	0.04711641615
428	0.04711072957
429	0.04710337469
430	0.04709601838
431	0.04708719081
432	0.04707377197
433	0.04706351335
434	0.04705475604
435	0.04704677135
436	0.04703827659
437	0.04702832264
438	0.04701247561
439	0.04700175766
440	0.04699045959
441	0.04697815502
442	0.04697259958
443	0.0469641479
444	0.04695258941
445	0.04694095876
446	0.04692882374
447	0.04692357399
448	0.04691583994
449	0.04690697542
450	0.04689513658
451	0.04688660345
452	0.04687489925
453	0.04686722536
454	0.04685372227
455	0.04684643579
456	0.04683703662
457	0.04682372367
458	0.04681448171
459	0.04680509101
460	0.04679664102
461	0.04678513189
462	0.04677490896
463	0.04677324572
464	0.04675776751
465	0.04674750259
466	0.04673603133
467	0.04672605695
468	0.04670952633
469	0.04669471148
470	0.04668141936
471	0.04666804379
472	0.04666239761
473	0.04665184341
474	0.04663936762
475	0.04662240731
476	0.04660988753
477	0.0466013125
478	0.04658496242
479	0.04657404798
480	0.04656125534
481	0.04655373768
482	0.04654299725
483	0.04652788846
484	0.04651719928
485	0.04650458595
486	0.04649292728
487	0.04648177588
488	0.04647064903
489	0.04646130842
490	0.04644869595
491	0.04643708782
492	0.04642763464
493	0.04641412797
494	0.04640734388
495	0.04639822672
496	0.04638833233
497	0.04637881979
498	0.0463674211
499	0.04635612221
500	0.04634404097
501	0.04633284262
502	0.04632216366
503	0.04630984565
504	0.0463003523
505	0.04629327237
506	0.04628185466
507	0.04627102244
508	0.04625365001
509	0.04624104085
510	0.04623129006
511	0.04621580185
512	0.04620742993
513	0.04619878961
514	0.04618782253
515	0.04617764837
516	0.04616394279
517	0.04615486392
518	0.04614579006
519	0.04613347252
520	0.04612170334
521	0.04611329122
522	0.04610177028
523	0.04609044824
524	0.04608186642
525	0.04607341651
526	0.04606300539
527	0.04604990096
528	0.04604200137
529	0.04603107762
530	0.04602012189
531	0.04601232418
532	0.04600559346
533	0.04599441526
534	0.04598171389
535	0.04596940975
536	0.04596074899
537	0.04594824979
538	0.04594016203
539	0.04593103807
540	0.04592023513
541	0.04590889247
542	0.0458962991
543	0.04588243267
544	0.04586737706
545	0.04585152819
546	0.04584986371
547	0.04583560896
548	0.04582733795
549	0.04581979146
550	0.04580919376
551	0.04579840019
552	0.0457877661
553	0.04577823885
554	0.04576872059
555	0.04575853362
556	0.04574902593
557	0.04573784482
558	0.04572992204
559	0.0457221255
560	0.04571168557
561	0.04570085342
562	0.04568903502
563	0.04568046961
564	0.04566590273
565	0.04565701826
566	0.04564840408
567	0.04563979464
568	0.04563207959
569	0.04562497149
570	0.0456131633
571	0.0456057466
572	0.04559466514
573	0.04558611853
574	0.04558288746
575	0.04557360153
576	0.04556414093
577	0.04555744287
578	0.04554582464
579	0.04554420788
580	0.04554118918
581	0.04553462419
582	0.04552835691
583	0.04551863225
584	0.04551647336
585	0.04551339899
586	0.0455007337
587	0.04549086156
588	0.0454812255
589	0.04547240796
590	0.04546572356
591	0.0454569443
592	0.04544935634
593	0.04543846623
594	0.04542858891
595	0.0454176252
596	0.04540772506
597	0.04539888909
598	0.04539093434
599	0.0453767405
600	0.04537017558
601	0.04536031514
602	0.04534765003
603	0.04533647283
604	0.04532982499
605	0.04532393714
606	0.04531822584
607	0.04531129182
608	0.04530822305
609	0.04530629285
610	0.04529705289
611	0.04529515574
612	0.04528471974
613	0.04527570764
614	0.04526441982
615	0.04525840664
616	0.04524820978
617	0.04523613666
618	0.04522493499
619	0.04521463254
620	0.04520333746
621	0.04520038877
622	0.04518519501
623	0.04517711416
624	0.04517067488
625	0.04516102162
626	0.04515023778
627	0.04513992501
628	0.04513203734
629	0.04512905184
630	0.04512078031
631	0.0451109675
632	0.04510224223
633	0.04510041168
634	0.04509679667
635	0.04508695116
636	0.04508114489
637	0.04507973246
638	0.04507834112
639	0.04506649817
640	0.0450578786
641	0.04505624154
642	0.04504757086
643	0.04503942441
644	0.04503751137
645	0.04503246364
646	0.04502448486
647	0.04501821956
648	0.04500403752
649	0.04499810084
650	0.04498769654
651	0.04497896655
652	0.0449763393
653	0.04496777445
654	0.04496117541
655	0.0449536359
656	0.04494839443
657	0.04494555568
658	0.04493963998
659	0.04493044277
660	0.04492273479
661	0.04491205107
662	0.04491039778
663	0.04490480984
664	0.04489797014
665	0.04488759567
666	0.04488143979
667	0.04487096889
668	0.04486159581
669	0.04485392148
670	0.04485230888
671	0.04484387412
672	0.04483243682
673	0.04483125781
674	0.04482993156
675	0.04482301582
676	0.04481121817
677	0.04480538029
678	0.04479772101
679	0.04479085559
680	0.04478274623
681	0.04477568211
682	0.04477303683
683	0.04476581186
684	0.0447563373
685	0.0447547924
686	0.04475080267
687	0.04474536672
688	0.04473964234
689	0.04473852339
690	0.04472900024
691	0.04472122924
692	0.04471147275
693	0.04470481234
694	0.04470349054
695	0.04469339168
696	0.04468549974
697	0.04467573959
698	0.04466767072
699	0.04465661879
700	0.04465298796
701	0.0446462285
702	0.0446407771
703	0.04463470654
704	0.04462903399
705	0.04462017653
706	0.04460995309
707	0.04460177407
708	0.04459531325
709	0.04458793733
710	0.04458007872
711	0.04457878185
712	0.04457005376
713	0.04456163093
714	0.04455082632
715	0.04453836825
716	0.04453093925
717	0.04452147562
718	0.04451293968
719	0.04450574927
720	0.04449670314
721	0.04449111593
722	0.04448283972
723	0.04447613444
724	0.04447398869
725	0.04446279261
726	0.04445577928
727	0.04445472128
728	0.04444856708
729	0.04444752353
730	0.04444128381
731	0.04443100983
732	0.04442408882
733	0.04441753777
734	0.04440875402
735	0.04439922291
736	0.04438834408
737	0.04438064486
738	0.04437342425
739	0.04436533098
740	0.0443572623
741	0.04434858471
742	0.04434072168
743	0.0443320775
744	0.04432139608
745	0.04431600614
746	0.04430775939
747	0.04429719526
748	0.04428993999
749	0.04428084357
750	0.04426899733
751	0.04426775588
752	0.04426327238
753	0.04425691455
754	0.04425150262
755	0.04424230462
756	0.04423512648
757	0.04422727968
758	0.0442175067
759	0.04420958708
760	0.04420413853
761	0.04419623968
762	0.04418435693
763	0.04417617529
764	0.04416785509
765	0.04416178944
766	0.04415992946
767	0.04415099488
768	0.04414309689
769	0.04413833125
770	0.0441325556
771	0.04412429534
772	0.04411930623
773	0.04411403448
774	0.04410688549
775	0.04409758046
776	0.04408872272
777	0.0440815539
778	0.04408041046
779	0.04407300146
780	0.0440671207
781	0.04406069088
782	0.04405321899
783	0.04404433148
784	0.04403503864
785	0.04402227354
786	0.04401304891
787	0.04400382095
788	0.04399450524
789	0.04399348537
790	0.04398462946
791	0.04397246468
792	0.04397117601
793	0.0439635083
794	0.04395471474
795	0.04394684438
796	0.04394241799
797	0.04393518483
798	0.04392947785
799	0.04392152464
800	0.04391317062
801	0.04390421641
802	0.04390243905
803	0.04389071391
804	0.04388490034
805	0.04387656181
806	0.04386768799
807	0.04386078391
808	0.04385983177
809	0.0438522006
810	0.0438436332
811	0.04383503056
812	0.04382437233
813	0.04381588884
814	0.04381464603
815	0.04380711305
816	0.04380203985
817	0.0437939373
818	0.04378689457
819	0.04377883884
820	0.04377109058
821	0.04376569734
822	0.0437585051
823	0.04375119194
824	0.04374707277
825	0.043737741
826	0.04373201025
827	0.04372465136
828	0.04371912895
829	0.04371037547
830	0.04370226128
831	0.04369640158
832	0.04368801277
833	0.043681027
834	0.04367385446
835	0.04366720825
836	0.04365933189
837	0.04365393406
838	0.04364749143
839	0.04364033508
840	0.04362924149
841	0.04362160129
842	0.04361024142
843	0.04360555852
844	0.04360017856
845	0.04358853648
846	0.04358101668
847	0.04357989113
848	0.04357543319
849	0.04356603566
850	0.04356492279
851	0.04355331988
852	0.04354889918
853	0.04353936687
854	0.04353846203
855	0.04353363513
856	0.04353149363
857	0.04352461886
858	0.04352250276
859	0.04351633403
860	0.04350488344
861	0.04349647011
862	0.04349150106
863	0.0434842113
864	0.04347606572
865	0.04346866627
866	0.04346759407
867	0.04345942112
868	0.04345122141
869	0.0434438472
870	0.04343738857
871	0.0434363311
872	0.04343528851
873	0.04342759317
874	0.04342355163
875	0.04341891194
876	0.04341185338
877	0.04339896168
878	0.0433925892
879	0.04338624
880	0.04338062976
881	0.04337403892
882	0.04336825194
883	0.04335786011
884	0.0433513936
885	0.0433413663
886	0.04333430938
887	0.04332809635
888	0.0433233611
889	0.04331649133
890	0.04330676441
891	0.04330573441
892	0.04330471889
893	0.0432954695
894	0.04328595906
895	0.04328510038
896	0.04328045656
897	0.04327584651
898	0.04327093076
899	0.04326030884
900	0.04325410617
901	0.04324791591
902	0.04323828836
903	0.04322971898
904	0.04322887395
905	0.04322003388
906	0.04321433193
907	0.04320691238
908	0.04319986102
909	0.04319018893
910	0.04318297206
911	0.04317350952
912	0.04316791755
913	0.04316168782
914	0.04315466674
915	0.04315299475
916	0.04314940897
917	0.04314557919
918	0.04313899615
919	0.0431280702
920	0.04311811762
921	0.04311452968
922	0.0431090216
923	0.04310794166
924	0.04310054649
925	0.04309958711
926	0.04309206522
927	0.0430847874
928	0.04307816023
929	0.04307244974
930	0.04306754855
931	0.04306117777
932	0.04305232969
933	0.043045983
934	0.04303927117
935	0.04303248092
936	0.04303142462
937	0.04302316726
938	0.04301645172
939	0.0430154681
940	0.04301163195
941	0.04300243087
942	0.04299666702
943	0.04298965784
944	0.04298424857
945	0.04297747229
946	0.04297108305
947	0.04296653711
948	0.04296557255
949	0.04296228241
950	0.0429551713
951	0.04294965085
952	0.04294315907
953	0.04293769551
954	0.04292960811
955	0.04292468739
956	0.0429188586
957	0.04291243773
958	0.04290588916
959	0.04289922528
960	0.04289359549
961	0.04288845176
962	0.04288124837
963	0.04287444259
964	0.04287038398
965	0.04286342083
966	0.04285923954
967	0.04285426182
968	0.04284702423
969	0.04283946741
970	0.04283072585
971	0.04282224661
972	0.04282133245
973	0.04282043118
974	0.04281347185
975	0.04280771432
976	0.04280137308
977	0.0427950099
978	0.04278981517
979	0.04278427538
980	0.04277821559
981	0.04277358721
982	0.04276926812
983	0.04276828339
984	0.04276731462
985	0.04275873866
986	0.04275468471
987	0.04274875358
988	0.04273952975
989	0.04273104626
990	0.04273031083
991	0.04272502507
992	0.04271933774
993	0.04271473734
994	0.04271164905
995	0.04270998075
996	0.04270387902
997	0.04270023669
998	0.04269434916
999	0.04268596043
1000	0.04268502431
1001	0.04267879895
1002	0.0426706388
1003	0.04266710475
1004	0.04266125843
1005	0.04265254793
1006	0.04264715102
1007	0.04264623223
1008	0.04264532821
1009	0.04264093465
1010	0.04263413904
1011	0.04262884435
1012	0.04262488791
1013	0.04261823173
1014	0.04261153798
1015	0.04260414757
1016	0.04259827226
1017	0.04259434646
1018	0.04258672579
1019	0.04257925049
1020	0.04256883667
1021	0.04256311575
1022	0.04255665429
1023	0.04255597259
1024	0.04255165009
1025	0.04254762048
1026	0.0425433472
1027	0.04253799657
1028	0.0425286918
1029	0.04252545688
1030	0.04251649717
1031	0.04250987284
1032	0.04250402087
1033	0.0424986849
1034	0.04249119935
1035	0.0424853072
1036	0.04248199053
1037	0.0424792046
1038	0.04247484304
1039	0.04247163874
1040	0.04246609292
1041	0.0424651911
1042	0.04246019914
1043	0.04245937406
1044	0.04245381817
1045	0.04244562833
1046	0.04244476942
1047	0.04244392425
1048	0.04243911425
1049	0.04243126468
1050	0.04242746981
1051	0.04242350872
1052	0.04241929155
1053	0.04241344689
1054	0.04241012918
1055	0.04240698787
1056	0.04239919858
1057	0.04239466471
1058	0.0423875532
1059	0.04237944672
1060	0.04237291771
1061	0.04237102781
1062	0.04236605549
1063	0.04235947562
1064	0.04235578625
1065	0.04234956599
1066	0.04234309445
1067	0.0423370891
1068	0.0423334506
1069	0.04232838618
1070	0.04232193517
1071	0.04231844022
1072	0.04230912483
1073	0.04230401659
1074	0.0422969278
1075	0.042290131
1076	0.04228796071
1077	0.0422817358
1078	0.04227462002
1079	0.04226775143
1080	0.04226282798
1081	0.0422600046
1082	0.04225686885
1083	0.0422505676
1084	0.04224448323
1085	0.04223935233
1086	0.04223324678
1087	0.04222543748
1088	0.04221809035
1089	0.04221300856
1090	0.0422109522
1091	0.04221014747
1092	0.04220475505
1093	0.0421994249
1094	0.04219732406
1095	0.04219229448
1096	0.0421865982
1097	0.04218154772
1098	0.04217612658
1099	0.04217274547
1100	0.04216307171
1101	0.04215721113
1102	0.04215647666
1103	0.04214851575
1104	0.04214529002
1105	0.04213891894
1106	0.04213350207
1107	0.04212705419
1108	0.04212394394
1109	0.0421190027
1110	0.04211025895
1111	0.04210429769
1112	0.04209982717
1113	0.0420952288
1114	0.04208987527
1115	0.04208707242
1116	0.04208256814
1117	0.04207431314
1118	0.0420707371
1119	0.04206338862
1120	0.04205757129
1121	0.04205652542
1122	0.0420488186
1123	0.04204451511
1124	0.04203709331
1125	0.04203146284
1126	0.04202509812
1127	0.04201795479
1128	0.0420116299
1129	0.04200575352
1130	0.04200152918
1131	0.04199311299
1132	0.04198623917
1133	0.04198104811
1134	0.04197542096
1135	0.04197055797
1136	0.04196477308
1137	0.04195806901
1138	0.0419526751
1139	0.04194602478
1140	0.04193461646
1141	0.04192987692
1142	0.04192365076
1143	0.04191807351
1144	0.04191375681
1145	0.04190735164
1146	0.04190017266
1147	0.04189404766
1148	0.04188812678
1149	0.04188359394
1150	0.04187878747
1151	0.04187047138
1152	0.04186850374
1153	0.0418637954
1154	0.04185956057
1155	0.04185437873
1156	0.04184619048
1157	0.04184068901
1158	0.04183539101
1159	0.04183146104
1160	0.04182471131
1161	0.04181891644
1162	0.04181816124
1163	0.04181227348
1164	0.04180695679
1165	0.04180089437
1166	0.04179474999
1167	0.04179184399
1168	0.0417864349
1169	0.04178569243
1170	0.0417793778
1171	0.04177046388
1172	0.04176406239
1173	0.04175641899
1174	0.04175382842
1175	0.04174769356
1176	0.04174380847
1177	0.04173763756
1178	0.04173186594
1179	0.04173113927
1180	0.04172554405
1181	0.04172138194
1182	0.04171383771
1183	0.04170692301
1184	0.04170389511
1185	0.04169997757
1186	0.04169710205
1187	0.04169069086
1188	0.041685295
1189	0.04168041794
1190	0.04167607291
1191	0.04167206857
1192	0.04167135716
1193	0.0416676541
1194	0.04166455781
1195	0.0416583644
1196	0.04165515193
1197	0.04164521305
1198	0.04164126159
1199	0.0416376309
1200	0.04163362663
1201	0.04162770509
1202	0.04162674092
1203	0.04162314544
1204	0.04161783287
1205	0.04161298437
1206	0.04160820659
1207	0.04160459578
1208	0.04160162352
1209	0.04159791783
1210	0.04159249081
1211	0.04158573242
1212	0.04157890135
1213	0.04157619168
1214	0.04157171672
1215	0.04156628909
1216	0.04155948177
1217	0.04155152113
1218	0.04154862319
1219	0.04154366876
1220	0.04153695052
1221	0.04153626465
1222	0.04153140449
1223	0.04153070279
1224	0.04152611755
1225	0.04152101179
1226	0.04151721283
1227	0.0415156431
1228	0.04150806412
1229	0.04150189015
1230	0.04149684659
1231	0.04149271773
1232	0.04148923578
1233	0.04148354188
1234	0.04147779968
1235	0.0414732143
1236	0.04146819922
1237	0.04146140373
1238	0.0414570384
1239	0.04145421402
1240	0.04144984306
1241	0.0414432322
1242	0.04143730836
1243	0.04143390975
1244	0.0414302467
1245	0.04142528808
1246	0.04141898432
1247	0.04141475572
1248	0.04140833303
1249	0.04140032293
1250	0.04139362682
1251	0.04138751885
1252	0.04138283281
1253	0.04137961058
1254	0.04137477238
1255	0.04136689638
1256	0.04136334166
1257	0.04135832615
1258	0.04135515979
1259	0.04134794207
1260	0.04134017926
1261	0.04133258586
1262	0.041325628
1263	0.04131840476
1264	0.04131290825
1265	0.04131224628
1266	0.04130662934
1267	0.04130136424
1268	0.0412963844
1269	0.04128785601
1270	0.0412828636
1271	0.04127967384
1272	0.04127902178
1273	0.04127471899
1274	0.04126973184
1275	0.04126908829
1276	0.04126549175
1277	0.04126362118
1278	0.04126143073
1279	0.04125813742
1280	0.04125641424
1281	0.04125578917
1282	0.04124878859
1283	0.04124608623
1284	0.04124131153
1285	0.04123624698
1286	0.0412302428
1287	0.04122607022
1288	0.04121867394
1289	0.0412111243
1290	0.04120673701
1291	0.04120233271
1292	0.04119772543
1293	0.0411936862
1294	0.04118906241
1295	0.04118507362
1296	0.0411809771
1297	0.04117353332
1298	0.04116717312
1299	0.04116425428
1300	0.04116034421
1301	0.04115311354
1302	0.04115006548
1303	0.04114945046
1304	0.04114480058
1305	0.04114088655
1306	0.04113604003
1307	0.04112947854
1308	0.04112515069
1309	0.04112055436
1310	0.04111375043
1311	0.04110913658
1312	0.04110609948
1313	0.04110462804
1314	0.04109796842
1315	0.0410937038
1316	0.04108946676
1317	0.04108459594
1318	0.04108281203
1319	0.04107844838
1320	0.04107469189
1321	0.0410712145
1322	0.04106405131
1323	0.04106021776
1324	0.04105751662
1325	0.04105151589
1326	0.04104617847
1327	0.04103897426
1328	0.04103517411
1329	0.04103226764
1330	0.04102774049
1331	0.04101914802
1332	0.04101275402
1333	0.04100840162
1334	0.04100452628
1335	0.04099857843
1336	0.04099552016
1337	0.04098894162
1338	0.04098447962
1339	0.04097559071
1340	0.04097089748
1341	0.04096632812
1342	0.04096199468
1343	0.04095976227
1344	0.04095886592
1345	0.04095116412
1346	0.04094764031
1347	0.04094586581
1348	0.04094072449
1349	0.0409361089
1350	0.04092637804
1351	0.04092230676
1352	0.04091834334
1353	0.04091167746
1354	0.04090621037
1355	0.04090232708
1356	0.04089823303
1357	0.04089763557
1358	0.04089285629
1359	0.04088893514
1360	0.04088339977
1361	0.04087341723
1362	0.04086912859
1363	0.0408602318
1364	0.04085602058
1365	0.04085311628
1366	0.04084990627
1367	0.04084932386
1368	0.04084628466
1369	0.0408411948
1370	0.04083818357
1371	0.0408339529
1372	0.04083147597
1373	0.04082718107
1374	0.0408204933
1375	0.0408166268
1376	0.04080889693
1377	0.04080788768
1378	0.04080272989
1379	0.04079578358
1380	0.04078846186
1381	0.04078470417
1382	0.04078062776
1383	0.04077757898
1384	0.0407770171
1385	0.04077091444
1386	0.0407682009
1387	0.04076422684
1388	0.04075832754
1389	0.04075411785
1390	0.04075078172
1391	0.04074701965
1392	0.04074639101
1393	0.04073838269
1394	0.04073305674
1395	0.04072655217
1396	0.04072338481
1397	0.04071563781
1398	0.04071264014
1399	0.0407072222
1400	0.04070176237
1401	0.04070121416
1402	0.04069573224
1403	0.04069231698
1404	0.04068779943
1405	0.04068393877
1406	0.04067888323
1407	0.04067026815
1408	0.04066756202
1409	0.04066353625
1410	0.04065957181
1411	0.04065634798
1412	0.04065148372
1413	0.04064365355
1414	0.04063869883
1415	0.04063444184
1416	0.04062622655
1417	0.04061718619
1418	0.04061275028
1419	0.04060677516
1420	0.04060240347
1421	0.04059447855
1422	0.04059236256
1423	0.04058701162
1424	0.04058365147
1425	0.04057726048
1426	0.04057296223
1427	0.04056734744
1428	0.04056173188
1429	0.0405571053
1430	0.04054921136
1431	0.04054742346
1432	0.04054151403
1433	0.04053664578
1434	0.04053052194
1435	0.04052124838
1436	0.04051719896
1437	0.04051197514
1438	0.04050773611
1439	0.04050331284
1440	0.04050055977
1441	0.04049631391
1442	0.0404895428
1443	0.04048627826
1444	0.04048564661
1445	0.0404807285
1446	0.04047438378
1447	0.0404692127
1448	0.04046464979
1449	0.04045941091
1450	0.04045215746
1451	0.04044601877
1452	0.04044119755
1453	0.04043790318
1454	0.04043068689
1455	0.04042527472
1456	0.04042217747
1457	0.04041697098
1458	0.04041299593
1459	0.04041094485
1460	0.04040892785
1461	0.04040223631
1462	0.04039782128
1463	0.04039424148
1464	0.04038965375
1465	0.04038605984
1466	0.04038259347
1467	0.04037952136
1468	0.04037461123
1469	0.04037126783
1470	0.04036744368
1471	0.04036205263
1472	0.04035628147
1473	0.04035370063
1474	0.04034924223
1475	0.04034497095
1476	0.04034444018
1477	0.04034096871
1478	0.0403344983
1479	0.04033143921
1480	0.04032336843
1481	0.04031711517
1482	0.04031416139
1483	0.04031072026
1484	0.04030636795
1485	0.04029965031
1486	0.04029678017
1487	0.04029217573
1488	0.04028610683
1489	0.04028404289
1490	0.04027976453
1491	0.04027235143
1492	0.04026799286
1493	0.04026747024
1494	0.04026387413
1495	0.04026138148
1496	0.04025443076
1497	0.04024773549
1498	0.04024416176
